id,left_image_path,right_image_path,left_higher_division_pressure,pair_weight
bb0689ee85eb,train/d6f5801c08d9.png,train/993ddfafec05.png,1,1.494479
bba2f4269c42,train/472e839eae1e.png,train/3fe2c504bd33.png,0,3.0
bbdb15d9d9e2,train/05610dfdc4ea.png,train/e55cbc33c860.png,0,3.0
bc69a115417e,train/f732283f079a.png,train/1c15d6795cfd.png,0,3.0
bc8317672bb0,train/79304f30639a.png,train/c3f46e67924e.png,0,1.485193
bcc3594314c4,train/b5595f85bcf6.png,train/c5fbbe408e4f.png,1,2.180681
bcdb7b177a7c,train/aacc8c0d817f.png,train/b3085790759e.png,0,2.074432
bcee2f3c637c,train/24720425a49f.png,train/cee6ef105312.png,0,2.895044
bd2728a7adc7,train/d5148f7a675b.png,train/20f7c370c666.png,1,3.0
bdf20bdaffe3,train/5e215bf40e06.png,train/a1fdca62208b.png,0,2.787155
be1c3b77e583,train/69abc0ad90da.png,train/a626b9bdda47.png,1,2.686841
be812e533fdd,train/de6db38941fb.png,train/f36685df6162.png,1,3.0
bf3e73c8f370,train/b07e9310aa4f.png,train/059a66bf9459.png,0,1.651999
bf5a2dbc7a40,train/e6ebeb832405.png,train/d2ecc1b70776.png,1,3.0
bf67770ab51d,train/520271d7b607.png,train/4a57879e2e1d.png,1,1.314819
bfa9967f6dd5,train/ba77507fbe6d.png,train/632746f7ce88.png,1,1.340779
bfae68e707ae,train/1d745fc829e1.png,train/96cb5d635b8f.png,1,2.731489
bfbb2343cf20,train/52ab95bc780c.png,train/bb6efe62f4e0.png,1,3.0
bff8b6d994f1,train/81838edbec0e.png,train/33d4754b1bfc.png,1,2.242191
c042d0b91a81,train/603fb448f2d8.png,train/525f435a9301.png,0,2.726288
c049a70d4a10,train/a188cdac2adb.png,train/2da523fb1eb9.png,1,3.0
c0e4aa747205,train/b3ec0f086288.png,train/ca61256354a5.png,0,2.544476
c129cfd5031f,train/f0a01809c765.png,train/f374a24fbcbb.png,0,2.925674
c1bfe1658440,train/ea26d91ff947.png,train/7394d42332ac.png,1,2.455176
c2419fe318cf,train/4594b7366b94.png,train/3b73da8bed20.png,1,2.739064
c2c1b28aec24,train/ea26d91ff947.png,train/f36685df6162.png,1,2.463604
c3204e21f2ab,train/5d3e09237a47.png,train/faa77f49042f.png,0,2.361464
c337433c7a57,train/51b5adb0891a.png,train/bf535ec2a646.png,0,2.497157
c3531ceb1c71,train/5368246a3c0c.png,train/3b73da8bed20.png,1,1.861844
c357857c3082,train/3738504d9141.png,train/c8936debc577.png,0,1.812815
c3a431aed808,train/138b1bc0821f.png,train/dc91713f9d30.png,1,1.499555
c420132536aa,train/fead4782d1d8.png,train/4316f491aa61.png,1,1.621133
c42428d40cc7,train/472e839eae1e.png,train/972da3f60fe5.png,0,3.0
c43cbb11724c,train/5244bb9ab834.png,train/65661ea5f3dc.png,1,1.550192
c52bb2c600a2,train/dcf598f767f2.png,train/0c51a96fb829.png,0,2.827175
c581be2c237a,train/380e0260c144.png,train/3dbf84dfc49b.png,0,3.0
c5c751ef4acc,train/a1fdca62208b.png,train/2824380c416c.png,1,1.438253
c62d2ff55c94,train/495b13bdb7e2.png,train/bb26774cc0b0.png,1,1.486713
c663cfc49fd3,train/80af1a2deff2.png,train/c722801454b3.png,0,2.887864
c72118822cf2,train/632746f7ce88.png,train/32813ca073a4.png,1,1.391341
c7577efb325e,train/8acf86069555.png,train/17c1db08f44a.png,1,1.555146
c80de016f860,train/dc91713f9d30.png,train/1fc3a55a3a5a.png,1,2.474998
c8c59bd42537,train/e64ab0cebecb.png,train/32813ca073a4.png,0,1.910587
c8c85fbcecc8,train/a2050c46600e.png,train/554a3ffc18a2.png,0,1.736992
c8d90d991904,train/632746f7ce88.png,train/cab8136d2e19.png,0,1.914263
c93bd84c7394,train/e9aa77bf5a97.png,train/bb6efe62f4e0.png,1,1.326711
c9e4f410f8bc,train/6cd41f6f1b60.png,train/0d6c113a0ec1.png,0,1.7772
ca0939e82eed,train/53274160bd4b.png,train/c21645961dcd.png,1,3.0
ca4573650735,train/6c91ff6a2d41.png,train/fecd211e738e.png,1,1.956284
ca74b7d25c20,train/7e49d0542c72.png,train/b07e9310aa4f.png,1,2.486355
caa733f55181,train/17c1db08f44a.png,train/2824380c416c.png,1,2.003082
cabb9ea3f50d,train/d6a971eb2eba.png,train/cc7033c71826.png,0,2.154281
cac5f8d1caf7,train/c54506eaee14.png,train/f2ac7fec06d2.png,1,3.0
cad28c0b7a9f,train/9f068aa8f7e2.png,train/bc1f126f4e2f.png,0,1.911684
cae39f24cee6,train/347f6bc8e8d1.png,train/1078e85cccbf.png,1,2.16689
caf5377bde90,train/e89e9fba7933.png,train/e0fe5ab3001d.png,0,2.593884
cb13fed860ff,train/4a57879e2e1d.png,train/059a66bf9459.png,0,1.979974
cb19a2fe68ea,train/a45d9ee7d7ce.png,train/c45bcaa98379.png,1,1.648935
cb465038aaae,train/520271d7b607.png,train/afffce92e575.png,0,2.002799
cc694bdd321f,train/5a66d2046038.png,train/c54506eaee14.png,0,3.0
cc6ce2bcc040,train/a188cdac2adb.png,train/7e49d0542c72.png,1,1.886795
cd62d76c9a6e,train/8802162ab6d6.png,train/5eb03b631b42.png,0,2.112042
cd9104adaa49,train/7bce8d461d87.png,train/4284a0d98ae3.png,0,1.580423
cdd7f0565471,train/d9bb5d98a384.png,train/da05b8d60f95.png,1,2.306407
cdd9e4776abd,train/0ec07e4b20d7.png,train/a35fc11eadb3.png,1,2.288575
ce80f54195b7,train/d41602c6bfb8.png,train/2c127236ab35.png,1,1.921347
cee215291534,train/380e0260c144.png,train/12fc1e7940a6.png,0,1.943672
cf6018cbaf46,train/b4ae30bae7cf.png,train/b6165ea5de29.png,1,2.182663
cfa5e07276b1,train/e93189ace82f.png,train/0ec07e4b20d7.png,1,1.697679
cfb9dbde604b,train/2639a62a89df.png,train/347f6bc8e8d1.png,0,1.503239
d00adb1e55b4,train/fec8cd315790.png,train/b78b53c91b1e.png,0,1.784352
d05419127f1d,train/0b2cf1c579d2.png,train/f219d600da12.png,1,1.421896
d0a801e7a095,train/608a3de541ff.png,train/fecd211e738e.png,1,1.319594
d0aec3a3b95d,train/a626b9bdda47.png,train/16aded602696.png,0,2.084052
d0bda7a0c86a,train/e6368f8f403d.png,train/b0a18f82ef8b.png,0,2.630854
d14949c4b7dd,train/2299d4e91b13.png,train/cd284e56f6ee.png,0,1.974494
d185d83dedf2,train/f219d600da12.png,train/d6f5801c08d9.png,0,1.321493
d19f58a0874d,train/d4447d52a2a7.png,train/f2ac7fec06d2.png,1,3.0
d1b06fa21a43,train/1078e85cccbf.png,train/603fb448f2d8.png,1,1.36448
d1cea6686e80,train/cc7033c71826.png,train/8c7688352be8.png,1,2.724587
d2415155a191,train/5f0b3c6cd888.png,train/95ce558fab48.png,0,3.0
d3ea7dda1ecc,train/fc5f4a7b6bdd.png,train/972da3f60fe5.png,0,3.0
d415ee987189,train/0288002b40b8.png,train/7782f907bad6.png,0,1.793394
d42cfb68c996,train/82ac43a83b11.png,train/a0adade5a2b5.png,1,3.0
d44d48b10316,train/a2f905c1f04a.png,train/8802162ab6d6.png,0,1.707683
d4648d153a35,train/5c90bccdb938.png,train/8802162ab6d6.png,1,1.362598
d4674445fd5b,train/31df3ea2cfc7.png,train/3cf1ea0066c2.png,1,1.416815
d47969f6e3e1,train/a5815abc6b11.png,train/1def98c11450.png,1,3.0
d4a2c62f2562,train/5b86189ce517.png,train/926fab703485.png,0,2.251104
d4c00f237a2f,train/52ab95bc780c.png,train/3738504d9141.png,1,1.718105
d4c0d22223bf,train/0edb1e287a76.png,train/926fab703485.png,0,2.3857
d54049eb5c7d,train/5c90bccdb938.png,train/00dac88c0068.png,1,1.947091
d55c74ccc6a0,train/2639a62a89df.png,train/295d42688bef.png,0,1.726947
d5c585a7fe13,train/03052fc5381e.png,train/3b73da8bed20.png,1,1.794103
d5e2c21d79dd,train/c8fa26338155.png,train/7080842827a0.png,0,2.326348
d5f2a6826a96,train/4305adb36e05.png,train/b25918759b24.png,1,3.0
d67b6328caf3,train/3e0527cc9cca.png,train/0db5c79bb10e.png,1,1.946191
d6a816b4adf2,train/05610dfdc4ea.png,train/ae1d670695df.png,0,1.725865
d7068c20bfec,train/e64ab0cebecb.png,train/82ac43a83b11.png,0,3.0
d745ab7772a8,train/3e0527cc9cca.png,train/c8e101af7a94.png,1,1.761502
d769f2fce235,train/5d3e09237a47.png,train/5a87709d02c5.png,0,3.0
d7afabab6bfa,train/12c55ae01f30.png,train/958081a03dba.png,0,1.679982
d7bf5bc0efea,train/7e9b288f4ffd.png,train/ef64380ba8d7.png,0,2.444737
d8ba50ca2824,train/7b1e82283712.png,train/d2ecc1b70776.png,1,2.026581
d94990ec00fe,train/1847002a9c97.png,train/6d37b8c81f2e.png,0,3.0
d97816d1e971,train/b45d2e4142de.png,train/a188cdac2adb.png,0,1.915892
d9916b6cb077,train/94391069f727.png,train/993ddfafec05.png,0,1.916638
d992ebc334de,train/16aded602696.png,train/ef64380ba8d7.png,0,1.44273
d9bef623015f,train/de0a552d70a6.png,train/9b2efaa0b9a2.png,1,2.066495
da9d441c1e3f,train/e0b8a4778b34.png,train/b0f4c9e2ee13.png,0,1.629232
da9d5090a304,train/9f068aa8f7e2.png,train/58ab23e1edeb.png,0,1.596192
daa96207906b,train/4be27a89bc64.png,train/50a7b4f03e7c.png,1,2.985461
db0dc878e8ef,train/b4ae30bae7cf.png,train/c8a147fc7b04.png,0,2.898734
db3ae68bbae9,train/10feceb971a8.png,train/a0adade5a2b5.png,1,2.235753
db62b7c8a63f,train/a6aa43760730.png,train/7bce8d461d87.png,0,1.948323
dbd6ac5f6a7e,train/3f78e67b4821.png,train/ce7c28206e39.png,0,2.326627
dc2867898d8b,train/24720425a49f.png,train/f374a24fbcbb.png,0,3.0
de69a86d5a1a,train/5b9ec7a049be.png,train/a9a023569dcd.png,0,1.496146
de92dae10dcb,train/335541cfc685.png,train/9f068aa8f7e2.png,1,2.404343
decd01babbda,train/2639a62a89df.png,train/ba77507fbe6d.png,0,1.884396
df3233de6798,train/68c6cc6b0b62.png,train/5d3e09237a47.png,1,2.985159
dfd3a120b137,train/91765c4d6f78.png,train/9491b44c7dba.png,0,1.913909
dffc649e2ee6,train/4beb8bf87cd2.png,train/1d745fc829e1.png,0,2.081488
e016e90ed445,train/9491b44c7dba.png,train/478b0f341666.png,1,2.629991
e02818e3d730,train/f2ac7fec06d2.png,train/23c6309aa870.png,0,1.428496
e04646e8a3f9,train/6c91ff6a2d41.png,train/c510069c3587.png,1,1.463849
e0b9e8b67cf3,train/3efe0d4b9a6d.png,train/e472e80ba800.png,0,2.445551
e13b7757d66c,train/e9a95600d9b6.png,train/03052fc5381e.png,1,1.875632
e147ff4d0dea,train/10feceb971a8.png,train/19ab2a20b571.png,1,1.495727
e1532f86804c,train/45ff137cff43.png,train/c02c6b365534.png,0,2.286631
e18eabdd2472,train/98e379ccb0c8.png,train/acff629b73dc.png,1,2.678266
e1ba77b245f7,train/3597334944c4.png,train/aa358b257503.png,0,2.010069
e21713ba87b2,train/0bae4da9c1a5.png,train/f1794a9be487.png,1,1.851456
e29865402e5a,train/9491b44c7dba.png,train/3ff9f950907d.png,1,1.774973
e308a1ca255b,train/a9488dd8f071.png,train/a1fdca62208b.png,0,2.700199
e320a7c668c9,train/1b7cce31a14c.png,train/b25918759b24.png,1,2.698327
e3286c73ac96,train/b5595f85bcf6.png,train/b4c159a6b638.png,1,2.75679
e371cba808f4,train/00fd4d23a2fc.png,train/5f9eac72ae0f.png,0,1.715285
e3863b2d6e17,train/603fb448f2d8.png,train/99b0e1fe49e4.png,0,3.0
e3a20e5051fa,train/69abc0ad90da.png,train/8096ad16c66f.png,1,1.804224
e4077a575f8f,train/382166a08137.png,train/331adf4e8be4.png,1,1.758505
e458845ea0d8,train/ad885d94c99d.png,train/8f36dc0339ba.png,1,1.783985
e51cb034731c,train/5368246a3c0c.png,train/d4447d52a2a7.png,0,3.0
e550dbe20504,train/0c51a96fb829.png,train/b5595f85bcf6.png,1,1.578011
e6b5a874fc17,train/a8156bcac10a.png,train/e9aa77bf5a97.png,1,2.559644
e71c067a9ec8,train/d07fd16f8e0e.png,train/1e40e427e42b.png,0,2.430497
e74f54d09592,train/51b5adb0891a.png,train/c5fbbe408e4f.png,0,1.582862
e79aaa8fb181,train/e99c7849570a.png,train/6254654b5857.png,1,3.0
e86485eca2f7,train/5b9ec7a049be.png,train/0b2cf1c579d2.png,0,1.854625
e896fdcc7190,train/4eaea36ca08d.png,train/f9795b228eb0.png,1,2.421141
e8a63884008d,train/0bae4da9c1a5.png,train/a45d9ee7d7ce.png,0,1.89757
e9061d4762f1,train/05610dfdc4ea.png,train/7659e786e977.png,0,2.834131
e93b1d4fe6d9,train/90280e9b9efd.png,train/b0a18f82ef8b.png,0,3.0
e98e9547ed5e,train/e6ebeb832405.png,train/5c4f193b437d.png,1,3.0
e9f792ce17fe,train/335541cfc685.png,train/aa6a66776046.png,1,2.703557
ea015b7f0367,train/ea26d91ff947.png,train/6254654b5857.png,1,2.032616
eb130aae47dc,train/2ed5561ac6f4.png,train/1078e85cccbf.png,1,1.366297
eb389920e7cf,train/d32fba536fb1.png,train/18b717158521.png,0,2.361449
eb8e01fdc859,train/7b1e82283712.png,train/d4447d52a2a7.png,0,2.910996
eb99a1aaaa5e,train/52ab95bc780c.png,train/e0fe5ab3001d.png,1,1.67365
ec7a7a4ec043,train/c8936debc577.png,train/0b5d58141b4a.png,1,2.871082
ece051a78a4f,train/3738504d9141.png,train/76278c24d002.png,1,2.716195
ed0ee48ad3a7,train/ab7bd8339143.png,train/aa6a66776046.png,1,2.877528
ee288ca4eaf3,train/2f23f0ce1bee.png,train/2ed5561ac6f4.png,1,2.301259
ee2f382aa6d3,train/4be27a89bc64.png,train/efee392e4e3e.png,1,1.700004
ee63296b4963,train/041d4a0ede20.png,train/0948ccf07aad.png,1,2.406577
ee871caccf56,train/8e93d0921317.png,train/ba77507fbe6d.png,1,1.585546
eea686865cd1,train/80af1a2deff2.png,train/d4d9ce7d0fc1.png,1,2.572224
eee6833fbc2b,train/e6ebeb832405.png,train/c3f46e67924e.png,1,2.009365
eeea26060c08,train/b3ec0f086288.png,train/d41602c6bfb8.png,0,1.901079
ef1355cda09e,train/2715fcbf8da5.png,train/63f8cdc59235.png,0,1.945239
ef51215eb818,train/ded746851d27.png,train/4ad0fffc0a3d.png,1,1.53988
efaeaa3596e3,train/273934df52a9.png,train/76278c24d002.png,1,2.957067
f06a0c7af300,train/0ec07e4b20d7.png,train/d8cb3578b341.png,1,1.314395
f1145e3f1810,train/c8e101af7a94.png,train/a8156bcac10a.png,0,1.455799
f11c105260bc,train/05b47a0a64be.png,train/d866e173bb8d.png,1,3.0
f14826dfa302,train/1df691ca465e.png,train/acff629b73dc.png,0,2.17802
f1fd132b3036,train/a9a023569dcd.png,train/b832736627e8.png,1,2.828595
f21ca12d5b65,train/e9aa77bf5a97.png,train/a45d9ee7d7ce.png,0,2.662869
f243f35ffabd,train/46be031dcf82.png,train/2bca683108c4.png,0,1.511024
f2572c209914,train/e55cbc33c860.png,train/3efe0d4b9a6d.png,1,2.675477
f29f8b18025a,train/8acf86069555.png,train/5a3e2bbe8c24.png,1,1.443354
f2bce5be8531,train/1d745fc829e1.png,train/3ddb922cb714.png,0,1.785274
f2d16d042937,train/ea823e7e40cd.png,train/61c665bb5de5.png,1,2.028215
f2ee22ab7127,train/f374a24fbcbb.png,train/4d5edce4369d.png,1,2.014213
f385cc5348cb,train/17c1db08f44a.png,train/61c665bb5de5.png,1,2.302864
f3e4fa99629f,train/51b5adb0891a.png,train/57d9f3c5dff2.png,0,3.0
f413cbb8a8d2,train/5244bb9ab834.png,train/bb26774cc0b0.png,0,2.12992
f448bba1f550,train/2e9db0236bfa.png,train/0e62499b4ea4.png,0,2.746936
f44de0bc6054,train/e36b4d6f4d31.png,train/18121bdcf50c.png,1,1.880547
f45f7e6e0b7b,train/09363d45fc41.png,train/e6368f8f403d.png,1,2.365771
f4b755d0f322,train/e036d1b854f7.png,train/bb6efe62f4e0.png,1,3.0
f4b88d5dd251,train/295d42688bef.png,train/a4d194b1ebdd.png,0,2.697575
f559d6d07875,train/703b2b403c4d.png,train/ccfa986aad95.png,0,1.360164
f5f4a368fd88,train/1d745fc829e1.png,train/d4447d52a2a7.png,0,1.985586
f5f688bfe538,train/cce82c26ff81.png,train/2668ce605ffe.png,0,2.378921
f60f82431ffe,train/bfb3b55e81d6.png,train/e1ff7c584eb4.png,1,2.358498
f634770f7bee,train/380e0260c144.png,train/24720425a49f.png,0,1.517678
f66a2fde2d26,train/c8e101af7a94.png,train/ab7bd8339143.png,0,2.207779
f7649135edc2,train/a93380332d6f.png,train/2f23f0ce1bee.png,0,1.587946
f767b281ca66,train/7e9b288f4ffd.png,train/05610dfdc4ea.png,0,1.703675
f7fa851358cc,train/5c4f193b437d.png,train/19894eda21d2.png,0,2.294929
f7fcb57780c2,train/a4d194b1ebdd.png,train/08e5435eb3be.png,1,2.032833
f8006a5c3200,train/5eb03b631b42.png,train/e9aa77bf5a97.png,1,3.0
f83f81ec475f,train/11790b7a2e2d.png,train/e6368f8f403d.png,0,1.579122
f94653cbf332,train/a0adade5a2b5.png,train/67c8276513cb.png,0,2.235159
f95df1fad7fc,train/f732283f079a.png,train/9f068aa8f7e2.png,0,2.460041
fa6530362bd8,train/472e839eae1e.png,train/31df3ea2cfc7.png,0,3.0
fad244d29638,train/b4ae30bae7cf.png,train/d5148f7a675b.png,0,3.0
fb0750e66a7b,train/2e79e05bb1af.png,train/a35fc11eadb3.png,1,2.887467
fb185e82695d,train/afffce92e575.png,train/c8936debc577.png,0,1.520627
fb28a8d5ef5b,train/61c50f7e25e6.png,train/2da523fb1eb9.png,1,3.0
fb8bdde0e5d1,train/d5148f7a675b.png,train/e08406ca19fa.png,1,3.0
fc9f6fe83e37,train/2c127236ab35.png,train/e55cbc33c860.png,0,3.0
fcbf9699ed72,train/80af1a2deff2.png,train/5c90bccdb938.png,0,2.244572
fcfb9e738909,train/ccfa986aad95.png,train/380e0260c144.png,1,2.974861
fcfbaa484389,train/f2ac7fec06d2.png,train/73f51f1ddc7b.png,0,2.888568
fd2ba688932f,train/f374a24fbcbb.png,train/1def98c11450.png,1,2.743602
fddd55cb89c7,train/cc9424caea2f.png,train/5ec754002658.png,1,1.712252
fe19767afe4a,train/ea26d91ff947.png,train/d63146502ff0.png,0,1.839789
fe577bc0c621,train/4922c3139b81.png,train/ff2d1dd44f94.png,1,2.802365
fe61d3577dd8,train/d54f84d5062f.png,train/e6714cc0d767.png,1,1.475555
fe6987951299,train/f374a24fbcbb.png,train/3fe2c504bd33.png,0,1.341788
feb5e96af488,train/4a74cb75d969.png,train/4beb8bf87cd2.png,0,1.490674
ff0762ace001,train/4922c3139b81.png,train/538d29228600.png,1,2.656936
ff07d5fb66a5,train/52c545c3c82f.png,train/5368246a3c0c.png,1,1.910008
ff142b95088e,train/76e1c7c19992.png,train/c19efe12c1d6.png,0,2.882666
ff1d7c11a649,train/b0f4c9e2ee13.png,train/faa77f49042f.png,0,2.209725
ffb98af8be2a,train/32813ca073a4.png,train/0c51a96fb829.png,0,2.161148
ffce2b2dc140,train/31efbc34dffa.png,train/c21645961dcd.png,1,1.539509
